stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
000000073900001,739,Za Mokráňom,,48.1774291992188,17.1884136199951,101,0,,,,,A
000000007700001,77,Ekonom. univerzita,,48.1262168884277,17.1309452056885,100,0,,,,,A
000000007700002,77,Ekonom. univerzita,,48.1256790161133,17.1310501098633,100,0,,,,,B
000000050000001,500,Zochova,,48.1455154418945,17.1040649414063,100,0,,,,,A
000000050000002,500,Zochova,,48.1455116271973,17.103853225708,100,0,,,,,B
000000009500003,95,Hodžovo nám.,,48.1490211486816,17.1071224212646,100,0,,,,,C
000000026100009,261,Most SNP,,48.140266418457,17.1043262481689,100,0,,,,,I
000000026100022,261,Most SNP,,48.1408309936523,17.1040477752686,100,0,,,,,V
000000076100002,761,Pri sade,,48.1331825256348,17.1046199798584,100,0,,,,,B
000000076100001,761,Pri sade,,48.1334037780762,17.1049118041992,100,0,,,,,A
000000007400002,74,Dvory,,48.1282196044922,17.1048946380615,100,0,,,,,B
000000007400001,74,Dvory,,48.1285171508789,17.105152130127,100,0,,,,,A
000000051700006,517,Stn. Petržalka,,48.1205406188965,17.0999565124512,100,0,,,,,F
000000051700005,517,Stn. Petržalka,,48.1209869384766,17.1007614135742,100,0,,,,,E
000000015300002,153,Kolmá,,48.1136894226074,17.0960159301758,100,0,,,,,B
000000015300003,153,Kolmá,,48.1137580871582,17.0963077545166,100,0,,,,,C
000000024100002,241,OC Lúky,,48.1050148010254,17.0954265594482,100,0,,,,,B
000000024100001,241,OC Lúky,,48.1056327819824,17.0956935882568,100,0,,,,,A
000000012700002,127,Jasovská,,48.0937767028809,17.1186141967773,100,0,,,,,B
000000012700001,127,Jasovská,,48.0939903259277,17.1180019378662,100,0,,,,,A
000000069100002,691,Žltá,,48.0864181518555,17.1241283416748,100,0,,,,,B
000000069100001,691,Žltá,,48.0873641967773,17.1239795684814,100,0,,,,,A
000000012600002,126,"Jarovce, záhrady",,48.0773391723633,17.1250705718994,101,0,,,,,B
000000012600001,126,"Jarovce, záhrady",,48.0775260925293,17.1255149841309,101,0,,,,,A
000000038500002,385,Strelnica,,48.072624206543,17.1188583374023,101,0,,,,,B
000000038500001,385,Strelnica,,48.0728988647461,17.1191387176514,101,0,,,,,A
000000029200002,292,Píla,,48.0695571899414,17.1167087554932,101,0,,,,,B
000000029200001,292,Píla,,48.0707702636719,17.1176624298096,101,0,,,,,A
000000012500002,125,Jarovce,,48.0662994384766,17.1144485473633,101,0,,,,,B
000000012500001,125,Jarovce,,48.0661926269531,17.1144542694092,101,0,,,,,A
000000034900002,349,Ovocná,,48.0639839172363,17.1174354553223,101,0,,,,,B
000000034900001,349,Ovocná,,48.0640258789063,17.1174716949463,101,0,,,,,A
000000016100002,161,Kovácsova,,48.0578994750977,17.1386604309082,101,0,,,,,B
000000016100001,161,Kovácsova,,48.0579299926758,17.1387004852295,101,0,,,,,A
000000047600002,476,Vývojová,,48.0561408996582,17.1441669464111,101,0,,,,,B
000000047600001,476,Vývojová,,48.0561561584473,17.1442642211914,101,0,,,,,A
000000034200002,342,Gerulata,,48.0542259216309,17.1468105316162,101,0,,,,,B
000000034200001,342,Gerulata,,48.0540351867676,17.1472187042236,101,0,,,,,A
000000049200002,492,Kaštieľ Rusovce,,48.0507202148438,17.1504936218262,101,0,,,,,B
000000049200001,492,Kaštieľ Rusovce,,48.0494155883789,17.1514053344727,101,0,,,,,A
000000051800002,518,Stn. Rusovce,,48.0466194152832,17.1523990631104,101,0,,,,,B
000000051800001,518,Stn. Rusovce,,48.0468673706055,17.1521606445313,101,0,,,,,A
000000050100001,501,Habánsky mlyn,,48.1631927490234,17.0761756896973,100,0,,,,,A
000000050100002,501,Habánsky mlyn,,48.1639022827148,17.0764331817627,100,0,,,,,B
000000035800001,358,Zoo,,48.154613494873,17.0757884979248,100,0,,,,,A
000000035800002,358,Zoo,,48.1541481018066,17.0768871307373,100,0,,,,,B
000000007600001,76,Einsteinova,,48.1316375732422,17.1005249023438,100,0,,,,,A
000000007600002,76,Einsteinova,,48.1322250366211,17.0987186431885,100,0,,,,,B
000000008700002,87,Hálova,,48.123722076416,17.1075096130371,100,0,,,,,B
000000008700001,87,Hálova,,48.1239776611328,17.1073265075684,100,0,,,,,A
000000013200002,132,Jungmannova,,48.123607635498,17.1115837097168,100,0,,,,,B
000000013200001,132,Jungmannova,,48.1238021850586,17.110502243042,100,0,,,,,A
000000024600002,246,Nám. hraničiarov,,48.1209754943848,17.1176204681396,100,0,,,,,B
000000024600001,246,Nám. hraničiarov,,48.1221084594727,17.1169872283936,100,0,,,,,A
000000010500002,105,Hrobákova,,48.1188278198242,17.1144180297852,100,0,,,,,B
000000010500001,105,Hrobákova,,48.1188888549805,17.1160888671875,100,0,,,,,A
000000034000002,340,Romanova,,48.1178092956543,17.1109275817871,100,0,,,,,B
000000034000001,340,Romanova,,48.1180648803711,17.1111793518066,100,0,,,,,A
000000002200002,22,Bradáčova,,48.1145896911621,17.1123390197754,100,0,,,,,B
000000002200001,22,Bradáčova,,48.114185333252,17.1125144958496,100,0,,,,,A
000000042600004,426,Kutlíkova,,48.1106300354004,17.1112079620361,100,0,,,,,D
000000042600001,426,Kutlíkova,,48.111156463623,17.1122856140137,100,0,,,,,A
000000043300004,433,Topoľčianska,,48.1099243164063,17.1081447601318,100,0,,,,,D
000000043300003,433,Topoľčianska,,48.1095275878906,17.1082153320313,100,0,,,,,C
000000039900004,399,Šintavská,,48.1052207946777,17.1077766418457,100,0,,,,,D
000000039900001,399,Šintavská,,48.106761932373,17.1079921722412,100,0,,,,,A
000000038400004,384,Strečnianska,,48.1030921936035,17.1075534820557,100,0,,,,,D
000000038400003,384,Strečnianska,,48.1035194396973,17.1075534820557,100,0,,,,,C
000000049900001,499,Znievska,,48.1004638671875,17.1052913665771,100,0,,,,,A
000000049900002,499,Znievska,,48.1006164550781,17.106071472168,100,0,,,,,B
000000002400001,24,Budatínska,,48.1001472473145,17.1025943756104,100,0,,,,,A
000000002400002,24,Budatínska,,48.1000289916992,17.1035575866699,100,0,,,,,B
000000020300002,203,Lúky V,,48.0962181091309,17.1034488677979,100,0,,,,,B
000000020300001,203,Lúky V,,48.0969772338867,17.1029949188232,100,0,,,,,A
000000047500001,475,Vyšehradská,,48.0951538085938,17.1068019866943,100,0,,,,,A
000000047500003,475,Vyšehradská,,48.0952606201172,17.1049613952637,100,0,,,,,C
000000020000006,200,Lúčanka,,48.0980262756348,17.1102027893066,100,0,,,,,F
000000020000005,200,Lúčanka,,48.0974617004395,17.1095275878906,100,0,,,,,E
000000019900002,199,Ľubovnianska,,48.0990982055664,17.1140403747559,100,0,,,,,B
000000019900001,199,Ľubovnianska,,48.0992889404297,17.1143379211426,100,0,,,,,A
000000002900002,29,Bzovícka,,48.0993881225586,17.117883682251,100,0,,,,,B
000000002900001,29,Bzovícka,,48.0994834899902,17.1184825897217,100,0,,,,,A
000000063100002,631,Betliarska,,48.0992317199707,17.1234893798828,100,0,,,,,B
000000063100001,631,Betliarska,,48.099365234375,17.1223030090332,100,0,,,,,A
000000006100002,61,Depo Petržalka,,48.0988006591797,17.1253204345703,100,0,,,,,B
000000006100001,61,Depo Petržalka,,48.0989952087402,17.1254234313965,100,0,,,,,A
000000071000001,710,"Opletalova, VW5",,48.2334098815918,16.9814357757568,101,0,,,,,A
000000071000002,710,"Opletalova, VW5",,48.2331466674805,16.9813060760498,101,0,,,,,B
000000055400001,554,Paulinské,,48.2290191650391,16.9803943634033,101,0,,,,,A
000000055400002,554,Paulinské,,48.2294311523438,16.9806461334229,101,0,,,,,B
000000038700001,387,Panské,,48.2265548706055,16.979341506958,101,0,,,,,A
000000038700002,387,Panské,,48.2260360717773,16.9792232513428,101,0,,,,,B
000000002800001,28,Bystrická,,48.2232322692871,16.978214263916,101,0,,,,,A
000000002800002,28,Bystrická,,48.223991394043,16.9785118103027,101,0,,,,,B
000000051300001,513,Stn. Dev. Nová Ves,,48.22021484375,16.9778099060059,101,0,,,,,A
000000051300002,513,Stn. Dev. Nová Ves,,48.2199783325195,16.9778709411621,101,0,,,,,B
000000022700001,227,Mlynská,,48.2165565490723,16.9758205413818,101,0,,,,,A
000000022700002,227,Mlynská,,48.2167930603027,16.9769248962402,101,0,,,,,B
000000025900001,259,Novoveská,,48.211727142334,16.9732246398926,101,0,,,,,A
000000025900002,259,Novoveská,,48.2123870849609,16.9734878540039,101,0,,,,,B
000000005400001,54,Uhrovecká,,48.2085075378418,16.9725646972656,101,0,,,,,A
000000005400002,54,Uhrovecká,,48.2090911865234,16.9728088378906,101,0,,,,,B
000000010200001,102,Hradištná,,48.2066535949707,16.9749031066895,101,0,,,,,A
000000010200002,102,Hradištná,,48.2071304321289,16.9740447998047,101,0,,,,,B
000000022100001,221,Milana Marečka,,48.2057991027832,16.9795742034912,101,0,,,,,A
000000022100002,221,Milana Marečka,,48.2058448791504,16.9779930114746,101,0,,,,,B
000000041000001,410,Štefana Králika,,48.2059478759766,16.9845848083496,101,0,,,,,A
000000041000002,410,Štefana Králika,,48.2059631347656,16.9827270507813,101,0,,,,,B
000000045300001,453,Vápenka,,48.2058715820313,16.9961490631104,101,0,,,,,A
000000045300002,453,Vápenka,,48.205924987793,16.9961128234863,101,0,,,,,B
000000017400001,174,Krpáš,,48.205207824707,17.0078907012939,101,0,,,,,A
000000017400002,174,Krpáš,,48.205249786377,17.0077438354492,101,0,,,,,B
000000030100001,301,Kamenáče,,48.2056465148926,17.0130519866943,101,0,,,,,A
000000030100002,301,Kamenáče,,48.2056694030762,17.0129718780518,101,0,,,,,B
000000069400001,694,T. P. Kolakoviča,,48.2055587768555,17.0168972015381,101,0,,,,,A
000000069400002,694,T. P. Kolakoviča,,48.2057723999023,17.0162143707275,101,0,,,,,B
000000008100001,81,Agátová,,48.2006683349609,17.0316677093506,101,0,,,,,A
000000008100002,81,Agátová,,48.2000122070313,17.0320415496826,101,0,,,,,B
000000031000003,310,Pri kríži,,48.1942443847656,17.0339088439941,101,0,,,,,C
000000031000006,310,Pri kríži,,48.1959609985352,17.0339241027832,101,0,,,,,F
000000026500003,265,Podvornice,,48.1915588378906,17.0349731445313,101,0,,,,,C
000000026500004,265,Podvornice,,48.1921997070313,17.0351715087891,101,0,,,,,D
000000006800003,68,Drobného,,48.1879386901855,17.0364303588867,101,0,,,,,C
000000006800004,68,Drobného,,48.1887397766113,17.0365829467773,101,0,,,,,D
000000000100003,1,Alexyho,,48.1847534179688,17.0377006530762,101,0,,,,,C
000000000100004,1,Alexyho,,48.1859703063965,17.037654876709,101,0,,,,,D
000000041800003,418,Švantnerova,,48.1817207336426,17.0404586791992,101,0,,,,,C
000000041800004,418,Švantnerova,,48.1825294494629,17.0399799346924,101,0,,,,,D
000000019300001,193,Lipského,,48.1785125732422,17.0518455505371,101,0,,,,,A
000000019300002,193,Lipského,,48.1783638000488,17.0505905151367,101,0,,,,,B
000000038200001,382,Húščavova,,48.1789588928223,17.0549926757813,101,0,,,,,A
000000038200002,382,Húščavova,,48.1790351867676,17.0547065734863,101,0,,,,,B
000000057400001,574,Tesco Lamač,,48.1763000488281,17.0659446716309,101,0,,,,,A
000000000500005,5,Autobusová stanica,,48.1473007202148,17.126033782959,100,0,,,,,E
000000022900002,229,Mokrohájska,,48.1736717224121,17.0678558349609,100,0,,,,,B
000000070000002,700,OC Bory,,48.2037506103516,17.0330352783203,101,0,,,,,B
000000070000001,700,OC Bory,,48.2035789489746,17.0322723388672,101,0,,,,,A
000000023700002,237,Pri Sandbergu,,48.2048187255859,16.9706935882568,101,0,,,,,B
000000023700004,237,Pri Sandbergu,,48.2048645019531,16.9703006744385,101,0,,,,,D
000000051300004,513,Stn. Dev. Nová Ves,,48.2195281982422,16.978874206543,101,0,,,,,D
000000051300003,513,Stn. Dev. Nová Ves,,48.2195777893066,16.9787445068359,101,0,,,,,C
000000063500002,635,Zamajerské,,48.2227058410645,16.9850673675537,101,0,,,,,B
000000063500001,635,Zamajerské,,48.2222137451172,16.98388671875,101,0,,,,,A
000000047100001,471,"Jána Jonáša, VW1",,48.225513458252,16.9918403625488,101,0,,,,,A
000000047100003,471,"Jána Jonáša, VW1",,48.225212097168,16.9915885925293,101,0,,,,,C
000000035400001,354,Jána Jonáša,,48.2271308898926,16.9975872039795,101,0,,,,,A
000000035400002,354,Jána Jonáša,,48.2268295288086,16.9963531494141,101,0,,,,,B
000000057200002,572,"Volkswagen, VW2",,48.23681640625,16.9905757904053,101,0,,,,,B
000000057200001,572,"Volkswagen, VW2",,48.2366600036621,16.9907054901123,101,0,,,,,A
000000018300001,183,Lamač,,48.1920852661133,17.0531482696533,101,0,,,,,A
000000018300002,183,Lamač,,48.1923065185547,17.0531978607178,101,0,,,,,B
000000014800001,148,Klanec,,48.1929931640625,17.058479309082,101,0,,,,,A
000000014800002,148,Klanec,,48.1926689147949,17.0585079193115,101,0,,,,,B
000000038900001,389,Studenohorská,,48.1939392089844,17.0571460723877,101,0,,,,,A
000000038900002,389,Studenohorská,,48.1939506530762,17.0564575195313,101,0,,,,,B
000000029600001,296,Podháj,,48.1957321166992,17.0520477294922,101,0,,,,,A
000000029600002,296,Podháj,,48.1951560974121,17.0528564453125,101,0,,,,,B
000000000900001,9,Bakošova,,48.1971626281738,17.0485763549805,101,0,,,,,A
000000000900002,9,Bakošova,,48.1964492797852,17.0496349334717,101,0,,,,,B
000000046900001,469,Vrančovičova,,48.1932106018066,17.0465717315674,101,0,,,,,A
000000046900002,469,Vrančovičova,,48.1942138671875,17.0467472076416,101,0,,,,,B
