shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
AUT_00118,48.0939903259277,17.1180019378662,12,
AUT_00118,48.1056327819824,17.0956935882568,13,
AUT_00118,48.1137580871582,17.0963077545166,14,
AUT_00118,48.1209869384766,17.1007614135742,15,
AUT_00118,48.1285171508789,17.105152130127,16,
AUT_00118,48.1334037780762,17.1049118041992,17,
AUT_00118,48.1408309936523,17.1040477752686,18,
AUT_00119,48.0468673706055,17.1521606445313,1,
AUT_00119,48.0494155883789,17.1514053344727,2,
AUT_00119,48.0540351867676,17.1472187042236,3,
AUT_00119,48.0561561584473,17.1442642211914,4,
AUT_00119,48.0579299926758,17.1387004852295,5,
AUT_00119,48.0640258789063,17.1174716949463,6,
AUT_00119,48.0661926269531,17.1144542694092,7,
AUT_00119,48.0707702636719,17.1176624298096,8,
AUT_00119,48.0728988647461,17.1191387176514,9,
AUT_00119,48.0775260925293,17.1255149841309,10,
AUT_00119,48.0873641967773,17.1239795684814,11,
AUT_00119,48.0939903259277,17.1180019378662,12,
AUT_00120,48.1713829040527,17.0731754302979,1,
AUT_00120,48.1684112548828,17.0767230987549,2,
AUT_00120,48.1631927490234,17.0761756896973,3,
AUT_00120,48.154613494873,17.0757884979248,4,
AUT_00120,48.1316375732422,17.1005249023438,5,
AUT_00120,48.1282196044922,17.1048946380615,6,
AUT_00120,48.123722076416,17.1075096130371,7,
AUT_00120,48.123607635498,17.1115837097168,8,
AUT_00120,48.1209754943848,17.1176204681396,9,
AUT_00120,48.1188278198242,17.1144180297852,10,
AUT_00120,48.1178092956543,17.1109275817871,11,
AUT_00120,48.1145896911621,17.1123390197754,12,
AUT_00120,48.1106300354004,17.1112079620361,13,
AUT_00120,48.1099243164063,17.1081447601318,14,
AUT_00120,48.1052207946777,17.1077766418457,15,
AUT_00120,48.1030921936035,17.1075534820557,16,
AUT_00120,48.1004638671875,17.1052913665771,17,
AUT_00120,48.1001472473145,17.1025943756104,18,
AUT_00120,48.0962181091309,17.1034488677979,19,
AUT_00120,48.0951538085938,17.1068019866943,20,
AUT_00120,48.0980262756348,17.1102027893066,21,
AUT_00120,48.0990982055664,17.1140403747559,22,
AUT_00120,48.0993881225586,17.117883682251,23,
AUT_00120,48.0992317199707,17.1234893798828,24,
AUT_00120,48.0988006591797,17.1253204345703,25,
AUT_00121,48.0989952087402,17.1254234313965,1,
AUT_00121,48.099365234375,17.1223030090332,2,
AUT_00121,48.0994834899902,17.1184825897217,3,
AUT_00121,48.0992889404297,17.1143379211426,4,
AUT_00121,48.0974617004395,17.1095275878906,5,
AUT_00121,48.0952606201172,17.1049613952637,6,
AUT_00121,48.0969772338867,17.1029949188232,7,
AUT_00121,48.1000289916992,17.1035575866699,8,
AUT_00121,48.1006164550781,17.106071472168,9,
AUT_00121,48.1035194396973,17.1075534820557,10,
AUT_00121,48.106761932373,17.1079921722412,11,
AUT_00121,48.1095275878906,17.1082153320313,12,
AUT_00121,48.111156463623,17.1122856140137,13,
AUT_00121,48.114185333252,17.1125144958496,14,
AUT_00121,48.1180648803711,17.1111793518066,15,
AUT_00121,48.1188888549805,17.1160888671875,16,
AUT_00121,48.1221084594727,17.1169872283936,17,
AUT_00121,48.1238021850586,17.110502243042,18,
AUT_00121,48.1239776611328,17.1073265075684,19,
AUT_00121,48.1285171508789,17.105152130127,20,
AUT_00121,48.1322250366211,17.0987186431885,21,
AUT_00121,48.1541481018066,17.0768871307373,22,
AUT_00121,48.1639022827148,17.0764331817627,23,
AUT_00121,48.1691703796387,17.0760879516602,24,
AUT_00121,48.1715698242188,17.0735530853271,25,
AUT_00122,48.2334098815918,16.9814357757568,1,
AUT_00122,48.2290191650391,16.9803943634033,2,
AUT_00122,48.2265548706055,16.979341506958,3,
AUT_00122,48.2232322692871,16.978214263916,4,
AUT_00122,48.22021484375,16.9778099060059,5,
AUT_00122,48.2165565490723,16.9758205413818,6,
AUT_00122,48.211727142334,16.9732246398926,7,
AUT_00122,48.2085075378418,16.9725646972656,8,
AUT_00122,48.2066535949707,16.9749031066895,9,
AUT_00122,48.2057991027832,16.9795742034912,10,
AUT_00122,48.2059478759766,16.9845848083496,11,
AUT_00122,48.2058715820313,16.9961490631104,12,
AUT_00122,48.205207824707,17.0078907012939,13,
AUT_00122,48.2056465148926,17.0130519866943,14,
AUT_00122,48.2055587768555,17.0168972015381,15,
AUT_00122,48.2006683349609,17.0316677093506,16,
AUT_00122,48.1942443847656,17.0339088439941,17,
AUT_00122,48.1915588378906,17.0349731445313,18,
AUT_00122,48.1879386901855,17.0364303588867,19,
AUT_00122,48.1847534179688,17.0377006530762,20,
AUT_00122,48.1817207336426,17.0404586791992,21,
AUT_00122,48.1793937683105,17.0436992645264,22,
AUT_00122,48.1785125732422,17.0518455505371,23,
AUT_00122,48.1789588928223,17.0549926757813,24,
AUT_00122,48.1763000488281,17.0659446716309,25,
AUT_00123,48.2334098815918,16.9814357757568,1,
AUT_00123,48.2290191650391,16.9803943634033,2,
AUT_00123,48.2265548706055,16.979341506958,3,
AUT_00123,48.2232322692871,16.978214263916,4,
AUT_00123,48.22021484375,16.9778099060059,5,
AUT_00123,48.2165565490723,16.9758205413818,6,
AUT_00123,48.211727142334,16.9732246398926,7,
AUT_00123,48.2085075378418,16.9725646972656,8,
AUT_00123,48.2066535949707,16.9749031066895,9,
AUT_00123,48.2057991027832,16.9795742034912,10,
AUT_00123,48.2059478759766,16.9845848083496,11,
AUT_00123,48.2058715820313,16.9961490631104,12,
AUT_00123,48.205207824707,17.0078907012939,13,
AUT_00123,48.2056465148926,17.0130519866943,14,
AUT_00123,48.2055587768555,17.0168972015381,15,
AUT_00123,48.2006683349609,17.0316677093506,16,
AUT_00123,48.1942443847656,17.0339088439941,17,
AUT_00123,48.1915588378906,17.0349731445313,18,
AUT_00124,48.2334098815918,16.9814357757568,1,
AUT_00124,48.2290191650391,16.9803943634033,2,
AUT_00124,48.2265548706055,16.979341506958,3,
AUT_00124,48.2232322692871,16.978214263916,4,
AUT_00124,48.22021484375,16.9778099060059,5,
AUT_00124,48.2165565490723,16.9758205413818,6,
AUT_00124,48.211727142334,16.9732246398926,7,
AUT_00124,48.2085075378418,16.9725646972656,8,
AUT_00124,48.2066535949707,16.9749031066895,9,
AUT_00124,48.2057991027832,16.9795742034912,10,
AUT_00124,48.2059478759766,16.9845848083496,11,
AUT_00124,48.2058715820313,16.9961490631104,12,
AUT_00124,48.205207824707,17.0078907012939,13,
AUT_00124,48.2056465148926,17.0130519866943,14,
AUT_00124,48.2055587768555,17.0168972015381,15,
AUT_00124,48.2006683349609,17.0316677093506,16,
AUT_00124,48.1942443847656,17.0339088439941,17,
AUT_00124,48.1915588378906,17.0349731445313,18,
AUT_00124,48.1879386901855,17.0364303588867,19,
AUT_00124,48.1847534179688,17.0377006530762,20,
AUT_00124,48.1817207336426,17.0404586791992,21,
AUT_00124,48.1793937683105,17.0436992645264,22,
AUT_00124,48.1785125732422,17.0518455505371,23,
AUT_00124,48.1789588928223,17.0549926757813,24,
AUT_00124,48.1764335632324,17.0656585693359,25,
AUT_00125,48.1764335632324,17.0656585693359,1,
AUT_00125,48.1790351867676,17.0547065734863,2,
AUT_00125,48.1783638000488,17.0505905151367,3,
AUT_00125,48.1798896789551,17.0431365966797,4,
AUT_00125,48.1825294494629,17.0399799346924,5,
AUT_00125,48.1859703063965,17.037654876709,6,
AUT_00125,48.1887397766113,17.0365829467773,7,
AUT_00125,48.1921997070313,17.0351715087891,8,
AUT_00125,48.1959609985352,17.0339241027832,9,
AUT_00125,48.2000122070313,17.0320415496826,10,
AUT_00125,48.2057723999023,17.0162143707275,11,
AUT_00125,48.2056694030762,17.0129718780518,12,
AUT_00125,48.205249786377,17.0077438354492,13,
AUT_00125,48.205924987793,16.9961128234863,14,
AUT_00125,48.2059631347656,16.9827270507813,15,
AUT_00125,48.2058448791504,16.9779930114746,16,
AUT_00125,48.2071304321289,16.9740447998047,17,
AUT_00125,48.2090911865234,16.9728088378906,18,
AUT_00125,48.2123870849609,16.9734878540039,19,
AUT_00125,48.2167930603027,16.9769248962402,20,
AUT_00125,48.2199783325195,16.9778709411621,21,
AUT_00125,48.223991394043,16.9785118103027,22,
AUT_00125,48.2260360717773,16.9792232513428,23,
AUT_00125,48.2294311523438,16.9806461334229,24,
AUT_00125,48.2331466674805,16.9813060760498,25,
AUT_00126,48.1921997070313,17.0351715087891,1,
AUT_00126,48.1959609985352,17.0339241027832,2,
AUT_00126,48.2000122070313,17.0320415496826,3,
AUT_00126,48.2057723999023,17.0162143707275,4,
AUT_00126,48.2056694030762,17.0129718780518,5,
AUT_00126,48.205249786377,17.0077438354492,6,
AUT_00126,48.205924987793,16.9961128234863,7,
AUT_00126,48.2059631347656,16.9827270507813,8,
AUT_00126,48.2058448791504,16.9779930114746,9,
AUT_00126,48.2071304321289,16.9740447998047,10,
AUT_00126,48.2090911865234,16.9728088378906,11,
AUT_00126,48.2123870849609,16.9734878540039,12,
AUT_00126,48.2167930603027,16.9769248962402,13,
AUT_00126,48.2199783325195,16.9778709411621,14,
AUT_00126,48.223991394043,16.9785118103027,15,
AUT_00126,48.2260360717773,16.9792232513428,16,
AUT_00126,48.2294311523438,16.9806461334229,17,
AUT_00126,48.2331466674805,16.9813060760498,18,
AUT_00127,48.1554145812988,17.106424331665,1,
AUT_00127,48.1691703796387,17.0760879516602,2,
AUT_00127,48.1736717224121,17.0678558349609,3,
AUT_00127,48.2037506103516,17.0330352783203,4,
AUT_00127,48.2057723999023,17.0162143707275,5,
AUT_00127,48.2059631347656,16.9827270507813,6,
AUT_00127,48.2058448791504,16.9779930114746,7,
AUT_00127,48.2071304321289,16.9740447998047,8,
AUT_00127,48.2123870849609,16.9734878540039,9,
AUT_00127,48.2167930603027,16.9769248962402,10,
AUT_00127,48.2195281982422,16.978874206543,11,
AUT_00127,48.2227058410645,16.9850673675537,12,
AUT_00127,48.225513458252,16.9918403625488,13,
AUT_00128,48.1467208862305,17.1262664794922,1,
AUT_00128,48.1546592712402,17.1255474090576,2,
AUT_00128,48.1572227478027,17.1207809448242,3,
AUT_00128,48.1554145812988,17.106424331665,4,
AUT_00128,48.1691703796387,17.0760879516602,5,
AUT_00128,48.1736717224121,17.0678558349609,6,
AUT_00128,48.2037506103516,17.0330352783203,7,
AUT_00128,48.2057723999023,17.0162143707275,8,
AUT_00128,48.2059631347656,16.9827270507813,9,
AUT_00128,48.2058448791504,16.9779930114746,10,
AUT_00128,48.2071304321289,16.9740447998047,11,
AUT_00128,48.2123870849609,16.9734878540039,12,
AUT_00128,48.2167930603027,16.9769248962402,13,
AUT_00128,48.2195281982422,16.978874206543,14,
AUT_00128,48.2227058410645,16.9850673675537,15,
AUT_00128,48.225513458252,16.9918403625488,16,
AUT_00129,48.1467208862305,17.1262664794922,1,
AUT_00129,48.1546592712402,17.1255474090576,2,
AUT_00129,48.1572227478027,17.1207809448242,3,
AUT_00129,48.1554145812988,17.106424331665,4,
AUT_00129,48.1691703796387,17.0760879516602,5,
AUT_00129,48.1736717224121,17.0678558349609,6,
AUT_00129,48.2037506103516,17.0330352783203,7,
AUT_00129,48.2057723999023,17.0162143707275,8,
AUT_00129,48.2059631347656,16.9827270507813,9,
AUT_00129,48.2058448791504,16.9779930114746,10,
AUT_00129,48.2071304321289,16.9740447998047,11,
AUT_00129,48.2123870849609,16.9734878540039,12,
AUT_00129,48.2167930603027,16.9769248962402,13,
AUT_00129,48.2195281982422,16.978874206543,14,
AUT_00129,48.2227058410645,16.9850673675537,15,
AUT_00129,48.225513458252,16.9918403625488,16,
AUT_00129,48.2271308898926,16.9975872039795,17,
AUT_00129,48.23681640625,16.9905757904053,18,
AUT_00130,48.1467208862305,17.1262664794922,1,
AUT_00130,48.1546592712402,17.1255474090576,2,
AUT_00130,48.1572227478027,17.1207809448242,3,
AUT_00130,48.1554145812988,17.106424331665,4,
AUT_00130,48.1691703796387,17.0760879516602,5,
AUT_00130,48.1736717224121,17.0678558349609,6,
AUT_00130,48.2037506103516,17.0330352783203,7,
AUT_00130,48.2057723999023,17.0162143707275,8,
AUT_00130,48.2059631347656,16.9827270507813,9,
AUT_00130,48.2058448791504,16.9779930114746,10,
AUT_00130,48.2071304321289,16.9740447998047,11,
AUT_00130,48.2048187255859,16.9706935882568,12,
AUT_00131,48.225212097168,16.9915885925293,1,
AUT_00131,48.2222137451172,16.98388671875,2,
AUT_00131,48.2195777893066,16.9787445068359,3,
AUT_00131,48.2165565490723,16.9758205413818,4,
AUT_00131,48.211727142334,16.9732246398926,5,
AUT_00131,48.2066535949707,16.9749031066895,6,
AUT_00131,48.2057991027832,16.9795742034912,7,
AUT_00131,48.2059478759766,16.9845848083496,8,
AUT_00131,48.2055587768555,17.0168972015381,9,
AUT_00131,48.2035789489746,17.0322723388672,10,
AUT_00131,48.1730651855469,17.068567276001,11,
AUT_00131,48.1684112548828,17.0767230987549,12,
AUT_00131,48.1556434631348,17.1090240478516,13,
AUT_00131,48.1569137573242,17.121301651001,14,
AUT_00131,48.1549835205078,17.125129699707,15,
AUT_00131,48.1473007202148,17.126033782959,16,
AUT_00132,48.2048645019531,16.9703006744385,1,
AUT_00132,48.2066535949707,16.9749031066895,2,
AUT_00132,48.2057991027832,16.9795742034912,3,
AUT_00132,48.2059478759766,16.9845848083496,4,
AUT_00132,48.2055587768555,17.0168972015381,5,
AUT_00132,48.2035789489746,17.0322723388672,6,
AUT_00132,48.1730651855469,17.068567276001,7,
AUT_00132,48.1684112548828,17.0767230987549,8,
AUT_00132,48.1556434631348,17.1090240478516,9,
AUT_00132,48.1569137573242,17.121301651001,10,
AUT_00132,48.1549835205078,17.125129699707,11,
AUT_00132,48.1473007202148,17.126033782959,12,
AUT_00133,48.2366600036621,16.9907054901123,1,
AUT_00133,48.2268295288086,16.9963531494141,2,
AUT_00133,48.225212097168,16.9915885925293,3,
AUT_00133,48.2222137451172,16.98388671875,4,
AUT_00133,48.2195777893066,16.9787445068359,5,
AUT_00133,48.2165565490723,16.9758205413818,6,
AUT_00133,48.211727142334,16.9732246398926,7,
AUT_00133,48.2066535949707,16.9749031066895,8,
AUT_00133,48.2057991027832,16.9795742034912,9,
AUT_00133,48.2059478759766,16.9845848083496,10,
AUT_00133,48.2055587768555,17.0168972015381,11,
AUT_00133,48.2035789489746,17.0322723388672,12,
AUT_00133,48.1730651855469,17.068567276001,13,
AUT_00133,48.1684112548828,17.0767230987549,14,
AUT_00133,48.1556434631348,17.1090240478516,15,
AUT_00133,48.1569137573242,17.121301651001,16,
AUT_00133,48.1549835205078,17.125129699707,17,
AUT_00133,48.1473007202148,17.126033782959,18,
AUT_00134,48.225212097168,16.9915885925293,1,
AUT_00134,48.2222137451172,16.98388671875,2,
AUT_00134,48.2195777893066,16.9787445068359,3,
AUT_00134,48.2165565490723,16.9758205413818,4,
AUT_00134,48.211727142334,16.9732246398926,5,
AUT_00134,48.2066535949707,16.9749031066895,6,
AUT_00134,48.2057991027832,16.9795742034912,7,
AUT_00134,48.2059478759766,16.9845848083496,8,
AUT_00134,48.2055587768555,17.0168972015381,9,
AUT_00134,48.2035789489746,17.0322723388672,10,
AUT_00134,48.1730651855469,17.068567276001,11,
AUT_00134,48.1684112548828,17.0767230987549,12,
AUT_00134,48.1556434631348,17.1090240478516,13,
AUT_00135,48.1921997070313,17.0351715087891,1,
AUT_00135,48.1959609985352,17.0339241027832,2,
AUT_00135,48.2000122070313,17.0320415496826,3,
AUT_00135,48.2013626098633,17.0148372650146,4,
AUT_00135,48.206729888916,17.016939163208,5,
AUT_00135,48.2118949890137,17.0130577087402,6,
AUT_00135,48.2214775085449,17.0058040618896,7,
AUT_00135,48.2268295288086,16.9963531494141,8,
AUT_00135,48.225212097168,16.9915885925293,9,
AUT_00135,48.2222137451172,16.98388671875,10,
AUT_00135,48.2195777893066,16.9787445068359,11,
AUT_00135,48.2147903442383,16.9811420440674,12,
AUT_00135,48.2154998779297,16.9836235046387,13,
AUT_00135,48.2176399230957,16.9910469055176,14,
AUT_00136,48.1920852661133,17.0531482696533,1,
AUT_00136,48.1929931640625,17.058479309082,2,
AUT_00136,48.1939392089844,17.0571460723877,3,
AUT_00136,48.1957321166992,17.0520477294922,4,
AUT_00136,48.1971626281738,17.0485763549805,5,
AUT_00136,48.1932106018066,17.0465717315674,6,
AUT_00136,48.188777923584,17.0480537414551,7,
AUT_00136,48.1874046325684,17.0507202148438,8,
AUT_00136,48.1859970092773,17.0532894134521,9,
AUT_00136,48.1882743835449,17.046703338623,10,
AUT_00136,48.1857795715332,17.0483112335205,11,
AUT_00136,48.1861801147461,17.0424098968506,12,
AUT_00136,48.1859703063965,17.037654876709,13,
AUT_00136,48.1887397766113,17.0365829467773,14,
AUT_00136,48.1921997070313,17.0351715087891,15,
AUT_00136,48.1959609985352,17.0339241027832,16,
AUT_00136,48.2000122070313,17.0320415496826,17,
AUT_00136,48.2013626098633,17.0148372650146,18,
AUT_00136,48.206729888916,17.016939163208,19,
AUT_00136,48.2118949890137,17.0130577087402,20,
AUT_00136,48.2214775085449,17.0058040618896,21,
AUT_00136,48.2268295288086,16.9963531494141,22,
AUT_00136,48.225212097168,16.9915885925293,23,
AUT_00136,48.2222137451172,16.98388671875,24,
AUT_00136,48.2195777893066,16.9787445068359,25,
AUT_00136,48.2147903442383,16.9811420440674,26,
AUT_00136,48.2154998779297,16.9836235046387,27,
AUT_00136,48.2176399230957,16.9910469055176,28,
AUT_00137,48.2366600036621,16.9907054901123,1,
AUT_00137,48.2268295288086,16.9963531494141,2,
AUT_00137,48.225212097168,16.9915885925293,3,
AUT_00138,48.1921997070313,17.0351715087891,1,
AUT_00138,48.1959609985352,17.0339241027832,2,
AUT_00138,48.2000122070313,17.0320415496826,3,
AUT_00138,48.2013626098633,17.0148372650146,4,
AUT_00138,48.206729888916,17.016939163208,5,
AUT_00138,48.2118949890137,17.0130577087402,6,
AUT_00138,48.2214775085449,17.0058040618896,7,
AUT_00138,48.2268295288086,16.9963531494141,8,
AUT_00138,48.225212097168,16.9915885925293,9,
AUT_00139,48.1920852661133,17.0531482696533,1,
AUT_00139,48.1929931640625,17.058479309082,2,
AUT_00139,48.1939392089844,17.0571460723877,3,
AUT_00139,48.1957321166992,17.0520477294922,4,
AUT_00139,48.1971626281738,17.0485763549805,5,
AUT_00139,48.1932106018066,17.0465717315674,6,
AUT_00139,48.188777923584,17.0480537414551,7,
AUT_00139,48.1874046325684,17.0507202148438,8,
AUT_00139,48.1859970092773,17.0532894134521,9,
AUT_00139,48.1882743835449,17.046703338623,10,
AUT_00139,48.1857795715332,17.0483112335205,11,
AUT_00139,48.1861801147461,17.0424098968506,12,
AUT_00139,48.1859703063965,17.037654876709,13,
AUT_00139,48.1887397766113,17.0365829467773,14,
AUT_00139,48.1921997070313,17.0351715087891,15,
AUT_00139,48.1959609985352,17.0339241027832,16,
AUT_00139,48.2000122070313,17.0320415496826,17,
AUT_00139,48.2013626098633,17.0148372650146,18,
AUT_00139,48.206729888916,17.016939163208,19,
AUT_00139,48.2118949890137,17.0130577087402,20,
AUT_00139,48.2214775085449,17.0058040618896,21,
AUT_00139,48.2268295288086,16.9963531494141,22,
AUT_00139,48.225212097168,16.9915885925293,23,
AUT_00140,48.1920852661133,17.0531482696533,1,
AUT_00140,48.1929931640625,17.058479309082,2,
AUT_00140,48.1939392089844,17.0571460723877,3,
AUT_00140,48.1957321166992,17.0520477294922,4,
AUT_00140,48.1971626281738,17.0485763549805,5,
AUT_00140,48.1932106018066,17.0465717315674,6,
AUT_00140,48.188777923584,17.0480537414551,7,
AUT_00140,48.1874046325684,17.0507202148438,8,
AUT_00140,48.1859970092773,17.0532894134521,9,
AUT_00140,48.1882743835449,17.046703338623,10,
AUT_00140,48.1857795715332,17.0483112335205,11,
AUT_00140,48.1861801147461,17.0424098968506,12,
AUT_00140,48.1859703063965,17.037654876709,13,
AUT_00140,48.1887397766113,17.0365829467773,14,
AUT_00140,48.1921997070313,17.0351715087891,15,
AUT_00141,48.2366600036621,16.9907054901123,1,
AUT_00141,48.2268295288086,16.9963531494141,2,
AUT_00141,48.225212097168,16.9915885925293,3,
AUT_00141,48.2222137451172,16.98388671875,4,
AUT_00141,48.2195777893066,16.9787445068359,5,
AUT_00141,48.2147903442383,16.9811420440674,6,
AUT_00141,48.2154998779297,16.9836235046387,7,
AUT_00141,48.2176399230957,16.9910469055176,8,
AUT_00142,48.2013626098633,17.0148372650146,1,
AUT_00142,48.2006683349609,17.0316677093506,2,
AUT_00142,48.1942443847656,17.0339088439941,3,
AUT_00142,48.1915588378906,17.0349731445313,4,
AUT_00143,48.225513458252,16.9918403625488,1,
AUT_00143,48.2271308898926,16.9975872039795,2,
AUT_00143,48.221263885498,17.0058727264404,3,
AUT_00143,48.2102470397949,17.0140705108643,4,
AUT_00143,48.2062034606934,17.0171604156494,5,
AUT_00143,48.2013626098633,17.0148372650146,6,
AUT_00143,48.2006683349609,17.0316677093506,7,
AUT_00143,48.1942443847656,17.0339088439941,8,
AUT_00143,48.1915588378906,17.0349731445313,9,
AUT_00143,48.1879386901855,17.0364303588867,10,
AUT_00143,48.1856269836426,17.0396537780762,11,
AUT_00143,48.1849174499512,17.0468616485596,12,
AUT_00143,48.188777923584,17.0480537414551,13,
AUT_00143,48.1874046325684,17.0507202148438,14,
AUT_00143,48.1859970092773,17.0532894134521,15,
AUT_00143,48.1898994445801,17.0474147796631,16,
AUT_00143,48.1942138671875,17.0467472076416,17,
AUT_00143,48.1964492797852,17.0496349334717,18,
AUT_00143,48.1951560974121,17.0528564453125,19,
AUT_00143,48.1939506530762,17.0564575195313,20,
AUT_00143,48.1926689147949,17.0585079193115,21,
AUT_00143,48.1923065185547,17.0531978607178,22,
AUT_00144,48.2176361083984,16.9907646179199,1,
AUT_00144,48.2153701782227,16.983060836792,2,
AUT_00144,48.2148208618164,16.9810256958008,3,
AUT_00144,48.2195281982422,16.978874206543,4,
AUT_00144,48.2227058410645,16.9850673675537,5,
AUT_00144,48.225513458252,16.9918403625488,6,
AUT_00144,48.2271308898926,16.9975872039795,7,
AUT_00144,48.221263885498,17.0058727264404,8,
AUT_00144,48.2102470397949,17.0140705108643,9,
AUT_00144,48.2062034606934,17.0171604156494,10,
AUT_00144,48.2013626098633,17.0148372650146,11,
AUT_00144,48.2006683349609,17.0316677093506,12,
AUT_00144,48.1942443847656,17.0339088439941,13,
AUT_00144,48.1915588378906,17.0349731445313,14,
AUT_00145,48.2176361083984,16.9907646179199,1,
AUT_00145,48.2153701782227,16.983060836792,2,
AUT_00145,48.2148208618164,16.9810256958008,3,
AUT_00145,48.2195281982422,16.978874206543,4,
AUT_00145,48.2227058410645,16.9850673675537,5,
AUT_00145,48.225513458252,16.9918403625488,6,
AUT_00145,48.2271308898926,16.9975872039795,7,
AUT_00145,48.23681640625,16.9905757904053,8,
AUT_00146,48.225513458252,16.9918403625488,1,
AUT_00146,48.2271308898926,16.9975872039795,2,
AUT_00146,48.23681640625,16.9905757904053,3,
AUT_00147,48.225513458252,16.9918403625488,1,
AUT_00147,48.2271308898926,16.9975872039795,2,
AUT_00147,48.221263885498,17.0058727264404,3,
AUT_00147,48.2102470397949,17.0140705108643,4,
AUT_00147,48.2062034606934,17.0171604156494,5,
AUT_00147,48.2013626098633,17.0148372650146,6,
AUT_00147,48.2006683349609,17.0316677093506,7,
AUT_00147,48.1942443847656,17.0339088439941,8,
AUT_00147,48.1915588378906,17.0349731445313,9,
AUT_00148,48.1942443847656,17.0339088439941,1,
AUT_00148,48.1915588378906,17.0349731445313,2,
AUT_00148,48.1879386901855,17.0364303588867,3,
AUT_00148,48.1856269836426,17.0396537780762,4,
AUT_00148,48.1849174499512,17.0468616485596,5,
AUT_00148,48.188777923584,17.0480537414551,6,
AUT_00148,48.1874046325684,17.0507202148438,7,
AUT_00148,48.1859970092773,17.0532894134521,8,
AUT_00148,48.1898994445801,17.0474147796631,9,
AUT_00148,48.1942138671875,17.0467472076416,10,
AUT_00148,48.1964492797852,17.0496349334717,11,
AUT_00148,48.1951560974121,17.0528564453125,12,
AUT_00148,48.1939506530762,17.0564575195313,13,
AUT_00148,48.1926689147949,17.0585079193115,14,
AUT_00148,48.1923065185547,17.0531978607178,15,
AUT_00149,48.2176361083984,16.9907646179199,1,
AUT_00149,48.2153701782227,16.983060836792,2,
AUT_00149,48.2148208618164,16.9810256958008,3,
AUT_00149,48.2195281982422,16.978874206543,4,
AUT_00149,48.2227058410645,16.9850673675537,5,
AUT_00149,48.225513458252,16.9918403625488,6,
AUT_00149,48.2271308898926,16.9975872039795,7,
AUT_00149,48.221263885498,17.0058727264404,8,
AUT_00149,48.2102470397949,17.0140705108643,9,
AUT_00149,48.2062034606934,17.0171604156494,10,
AUT_00149,48.2013626098633,17.0148372650146,11,
AUT_00149,48.2006683349609,17.0316677093506,12,
AUT_00149,48.1942443847656,17.0339088439941,13,
AUT_00149,48.1915588378906,17.0349731445313,14,
AUT_00149,48.1879386901855,17.0364303588867,15,
AUT_00149,48.1856269836426,17.0396537780762,16,
AUT_00149,48.1849174499512,17.0468616485596,17,
AUT_00149,48.188777923584,17.0480537414551,18,
AUT_00149,48.1874046325684,17.0507202148438,19,
AUT_00149,48.1859970092773,17.0532894134521,20,
AUT_00149,48.1898994445801,17.0474147796631,21,
AUT_00149,48.1942138671875,17.0467472076416,22,
AUT_00149,48.1964492797852,17.0496349334717,23,
AUT_00149,48.1951560974121,17.0528564453125,24,
AUT_00149,48.1939506530762,17.0564575195313,25,
AUT_00149,48.1926689147949,17.0585079193115,26,
AUT_00149,48.1923065185547,17.0531978607178,27,
AUT_00150,48.1467208862305,17.1262664794922,1,
AUT_00150,48.1546592712402,17.1255474090576,2,
AUT_00150,48.1572227478027,17.1207809448242,3,
AUT_00150,48.1554145812988,17.106424331665,4,
AUT_00150,48.1691703796387,17.0760879516602,5,
AUT_00150,48.1942138671875,17.0467472076416,6,
AUT_00150,48.2037506103516,17.0330352783203,7,
AUT_00150,48.2199783325195,16.9778709411621,8,
AUT_00150,48.2260360717773,16.9792232513428,9,
AUT_00150,48.2294311523438,16.9806461334229,10,
AUT_00150,48.2334098815918,16.9814357757568,11,
AUT_00150,48.2254219055176,16.9915332794189,12,
AUT_00151,48.1467208862305,17.1262664794922,1,
AUT_00151,48.1546592712402,17.1255474090576,2,
AUT_00151,48.1572227478027,17.1207809448242,3,
AUT_00151,48.1554145812988,17.106424331665,4,
AUT_00151,48.1691703796387,17.0760879516602,5,
AUT_00151,48.1942138671875,17.0467472076416,6,
AUT_00151,48.2037506103516,17.0330352783203,7,
AUT_00151,48.2118949890137,17.0130577087402,8,
AUT_00151,48.23681640625,16.9905757904053,9,
AUT_00152,48.2366600036621,16.9907054901123,1,
AUT_00152,48.2102470397949,17.0140705108643,2,
AUT_00152,48.2035789489746,17.0322723388672,3,
AUT_00152,48.1932106018066,17.0465717315674,4,
AUT_00152,48.1684112548828,17.0767230987549,5,
AUT_00152,48.1556434631348,17.1090240478516,6,
AUT_00152,48.1569137573242,17.121301651001,7,
AUT_00152,48.1549835205078,17.125129699707,8,
AUT_00152,48.1473007202148,17.126033782959,9,
AUT_00153,48.225212097168,16.9915885925293,1,
AUT_00153,48.2334098815918,16.9814357757568,2,
AUT_00153,48.2290191650391,16.9803943634033,3,
AUT_00153,48.2265548706055,16.979341506958,4,
AUT_00153,48.22021484375,16.9778099060059,5,
AUT_00153,48.2035789489746,17.0322723388672,6,
AUT_00153,48.1932106018066,17.0465717315674,7,
AUT_00153,48.1684112548828,17.0767230987549,8,
AUT_00153,48.1556434631348,17.1090240478516,9,
AUT_00153,48.1569137573242,17.121301651001,10,
AUT_00153,48.1549835205078,17.125129699707,11,
